Year,Street,Cross Reference,AADT,Total Coll,Prop Damage Coll,Total Injury Coll,Major Injury Coll,Minor Injury Coll,Fatal Coll,# of Injuries,# of Fatalities,Collision Rate,Prop Damage Rate,Injury Coll Rate,Minor Inj Rate,Major Inj Rate,Fatal Coll Rate,HSIP Safety Index
2003,"A STREET, ANCHORAGE","WEST 16TH AVENUE, ANCHORAGE",17400,11,7,4,0,4,0,5,0,1.73,1.1,0.63,0.63,0,0,0
2003,"A STREET, ANCHORAGE","WEST 32ND AVENUE, ANCHORAGE",23100,7,5,2,0,2,0,2,0,0.84,0.6,0.24,0.24,0,0,0.49
2003,"A STREET, ANCHORAGE","WEST 34TH AVENUE, ANCHORAGE",22100,4,1,3,0,3,0,3,0,0.49,0.12,0.37,0.37,0,0,0
2003,"A STREET, ANCHORAGE","WEST 36TH AVENUE, ANCHORAGE",40800,16,7,9,1,8,0,13,0,1.08,0.47,0.61,0.54,0.07,0,0.71
2003,"A STREET, ANCHORAGE","WEST 38TH AVENUE, ANCHORAGE",15600,3,2,1,0,1,0,2,0,0.53,0.35,0.18,0.18,0,0,0.42
2003,"A STREET, ANCHORAGE","WEST 3RD AVENUE, ANCHORAGE",13600,5,4,1,0,1,0,1,0,1,0.8,0.2,0.2,0,0,0.47
2003,"A STREET, ANCHORAGE","WEST 4TH AVENUE, ANCHORAGE",16000,5,5,0,0,0,0,0,0,0.85,0.85,0,0,0,0,0.41
2003,"A STREET, ANCHORAGE","WEST 5TH AVENUE, ANCHORAGE",27400,18,14,4,0,4,0,5,0,1.8,1.4,0.4,0.4,0,0,0.96
2003,"A STREET, ANCHORAGE","WEST 6TH AVENUE, ANCHORAGE",25600,20,18,2,0,2,0,4,0,2.13,1.92,0.21,0.21,0,0,1.12
2003,"A STREET, ANCHORAGE","WEST 7TH AVENUE, ANCHORAGE",15400,1,1,0,0,0,0,0,0,0.18,0.18,0,0,0,0,0.14
2003,"A STREET, ANCHORAGE","WEST 8TH AVENUE, ANCHORAGE",19900,3,2,1,0,1,0,1,0,0.42,0.28,0.14,0.14,0,0,0.36
2003,"A STREET, ANCHORAGE","WEST 9TH AVENUE, ANCHORAGE",19300,9,8,1,0,1,0,2,0,1.27,1.13,0.14,0.14,0,0,0.73
2003,"A STREET, ANCHORAGE","WEST BENSON BOULEVARD, ANCHORAGE",41700,38,27,11,0,11,0,14,0,2.49,1.77,0.72,0.72,0,0,1.43
2003,"A STREET, ANCHORAGE","WEST FIREWEED LANE, ANCHORAGE",27400,16,12,4,2,2,0,6,0,1.6,1.2,0.4,0.2,0.2,0,0.98
2003,"A STREET, ANCHORAGE","WEST INTERNATIONAL AIRPORT ROAD, ANCHORAGE",18300,4,4,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0
2003,"A STREET, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",42200,23,14,9,1,8,0,9,0,1.49,0.91,0.58,0.52,0.06,0,0.85
2003,"A STREET, ANCHORAGE","WEST POTTER DRIVE, ANCHORAGE",8000,3,1,2,0,2,0,2,0,1.02,0.34,0.68,0.68,0,0,0.54
2003,"ABBOTT ROAD, ANCHORAGE","BIRCH ROAD, ANCHORAGE",6700,5,3,2,0,2,0,2,0,2.05,1.23,0.82,0.82,0,0,1.24
2003,"ABBOTT ROAD, ANCHORAGE","EAST 88TH AVENUE, ANCHORAGE",32400,13,8,5,0,5,0,6,0,1.1,0.68,0.42,0.42,0,0,0.69
2003,"ABBOTT ROAD, ANCHORAGE","ELMORE ROAD, ANCHORAGE",16400,10,7,3,0,3,0,3,0,1.67,1.17,0.5,0.5,0,0,0.84
2003,"ABBOTT ROAD, ANCHORAGE","INDEPENDENCE DRIVE, ANCHORAGE",21100,6,4,2,0,2,0,2,0,0.78,0.52,0.26,0.26,0,0,0.42
2003,"ABBOTT ROAD, ANCHORAGE","JUPITER DRIVE, ANCHORAGE (EAST SIDE)",9500,4,0,4,0,4,0,6,0,1.16,0,1.16,1.16,0,0,0.79
2003,"ABBOTT ROAD, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",28700,39,29,10,2,8,0,13,0,3.74,2.77,0.97,0.77,0.2,0,2.11
2003,"ABBOTT ROAD, ANCHORAGE","SEWARD E. OFF RAMP AT ABBOTT, ANCHORAGE",43800,14,10,4,0,4,0,5,0,0.88,0.63,0.25,0.25,0,0,0.53
2003,"ABBOTT ROAD, ANCHORAGE","VANGUARD DRIVE, ANCHORAGE",13000,5,3,2,1,1,0,2,0,1.05,0.63,0.42,0.21,0.21,0,0.8
2003,"AERO AVENUE, ANCHORAGE","GALACTICA DRIVE, ANCHORAGE",2400,2,1,1,0,1,0,1,0,2.28,1.14,1.14,1.14,0,0,0.75
2003,"AIRPORT HEIGHTS DRIVE, ANCHORAGE","DEBARR ROAD, ANCHORAGE",45000,11,8,3,0,3,0,4,0,0.67,0.49,0.18,0.18,0,0,0.41
2003,"AIRPORT HEIGHTS DRIVE, ANCHORAGE","EAST 15TH AVENUE, ANCHORAGE",5000,1,1,0,0,0,0,0,0,0.55,0.55,0,0,0,0,0.34
2003,"AIRPORT HEIGHTS DRIVE, ANCHORAGE","GLENN HIGHWAY, ANCHORAGE",45700,35,24,11,1,10,0,14,0,2.1,1.44,0.66,0.6,0.06,0,1.28
2003,"AIRPORT HEIGHTS DRIVE, ANCHORAGE","PENLAND PARKWAY, ANCHORAGE",21400,14,12,2,0,2,0,2,0,1.79,1.53,0.26,0.26,0,0,0.95
2003,"AMBER BAY LOOP, ANCHORAGE","CHINIAK BAY DRIVE, ANCHORAGE (WEST SIDE)",700,1,1,0,0,0,0,0,0,3.91,3.91,0,0,0,0,0.67
2003,"ANGELA PLACE, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",36900,8,7,1,0,1,0,1,0,0.59,0.52,0.07,0.07,0,0,0.35
2003,"ARCA DRIVE, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",38600,5,3,2,0,2,0,2,0,0.35,0.21,0.14,0.14,0,0,0.35
2003,"ARCTIC BOULEVARD, ANCHORAGE","ARCTIC SPUR ROAD, ANCHORAGE",11200,5,3,2,0,2,0,3,0,1.22,0.73,0.49,0.49,0,0,0.88
2003,"ARCTIC BOULEVARD, ANCHORAGE","CHUGACH WAY, ANCHORAGE",19500,8,6,2,0,2,0,2,0,1.12,0.84,0.28,0.28,0,0,0.96
2003,"ARCTIC BOULEVARD, ANCHORAGE","HOWARD HOLTON COURT, ANCHORAGE",12500,2,1,1,0,1,0,1,0,0.44,0.22,0.22,0.22,0,0,0
2003,"ARCTIC BOULEVARD, ANCHORAGE","RASPBERRY ROAD, ANCHORAGE",13700,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0.48
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 17TH AVENUE, ANCHORAGE",6000,4,1,3,0,3,0,4,0,1.83,0.46,1.37,1.37,0,0,1.13
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 27TH AVENUE, ANCHORAGE",14600,1,1,0,0,0,0,0,0,0.19,0.19,0,0,0,0,0.12
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 30TH AVENUE, ANCHORAGE (SOUTH SIDE)",17800,6,4,2,0,2,0,3,0,0.92,0.61,0.31,0.31,0,0,0
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 31ST AVENUE, ANCHORAGE",15500,5,4,1,0,1,0,1,0,0.88,0.7,0.18,0.18,0,0,0.7
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 32ND AVENUE, ANCHORAGE",15400,9,7,2,0,2,0,2,0,1.61,1.25,0.36,0.36,0,0,1.27
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 34TH AVENUE, ANCHORAGE (NORTH SIDE)",13900,5,3,2,0,2,0,2,0,0.98,0.59,0.39,0.39,0,0,0.76
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 36TH AVENUE, ANCHORAGE",36300,25,15,10,1,9,0,14,0,1.89,1.13,0.76,0.68,0.08,0,1.12
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 41ST AVENUE, ANCHORAGE",14700,3,3,0,0,0,0,0,0,0.56,0.56,0,0,0,0,0.35
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 45TH AVENUE, ANCHORAGE",16300,1,1,0,0,0,0,0,0,0.17,0.17,0,0,0,0,0.14
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 58TH AVENUE, ANCHORAGE (SOUTH SIDE)",13700,4,3,1,0,1,0,1,0,0.8,0.6,0.2,0.2,0,0,0.61
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 76TH AVENUE, ANCHORAGE",13100,5,0,5,0,5,0,7,0,1.05,0,1.05,1.05,0,0,0.5
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST 89TH AVENUE, ANCHORAGE",2600,1,0,1,0,1,0,1,0,1.05,0,1.05,1.05,0,0,0.43
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST BENSON BOULEVARD, ANCHORAGE",40700,29,22,7,1,6,0,9,0,1.95,1.48,0.47,0.4,0.07,0,1.29
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",55000,27,23,4,0,4,0,5,0,1.35,1.15,0.2,0.2,0,0,0.84
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST FIREWEED LANE, ANCHORAGE",20200,22,16,6,0,6,0,8,0,2.98,2.17,0.81,0.81,0,0,1.58
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST INTERNATIONAL AIRPORT ROAD, ANCHORAGE",39400,21,12,8,0,8,1,8,1,1.47,0.84,0.56,0.56,0,0.07,0.87
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",37100,23,13,10,1,9,0,13,0,1.7,0.96,0.74,0.67,0.07,0,1.1
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST POTTER DRIVE, ANCHORAGE (SOUTH SIDE)",16300,6,1,5,0,5,0,6,0,1.01,0.17,0.84,0.84,0,0,0.65
2003,"ARCTIC BOULEVARD, ANCHORAGE","WEST TUDOR ROAD, ANCHORAGE",46000,18,13,5,0,5,0,6,0,1.07,0.77,0.3,0.3,0,0,0.65
2003,"ARLENE STREET, ANCHORAGE","RASPBERRY ROAD, ANCHORAGE",13200,2,0,2,1,1,0,2,0,0.42,0,0.42,0.21,0.21,0,0.25
2003,"ARLENE STREET, ANCHORAGE","WEST 88TH AVENUE, ANCHORAGE",10000,5,5,0,0,0,0,0,0,1.37,1.37,0,0,0,0,1.1
2003,"ARLENE STREET, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",27700,11,7,4,0,4,0,8,0,1.09,0.69,0.4,0.4,0,0,0.61
2003,"B STREET, ANCHORAGE","WEST 38TH AVENUE, ANCHORAGE",2300,1,1,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0.38
2003,"B STREET, ANCHORAGE","WEST 5TH AVENUE, ANCHORAGE",23500,13,10,3,0,3,0,5,0,1.52,1.17,0.35,0.35,0,0,0.9
2003,"B STREET, ANCHORAGE","WEST 6TH AVENUE, ANCHORAGE",12400,2,2,0,0,0,0,0,0,0.44,0.44,0,0,0,0,0.33
2003,"BARBARA DRIVE, ANCHORAGE","SPENARD ROAD, ANCHORAGE",16800,2,2,0,0,0,0,0,0,0.33,0.33,0,0,0,0,0.27
2003,"BARBARA STREET, ANCHORAGE","WEST 30TH AVENUE, ANCHORAGE",700,1,0,1,0,1,0,1,0,3.91,0,3.91,3.91,0,0,0.67
2003,"BARROW STREET, ANCHORAGE","EAST 36TH AVENUE, ANCHORAGE",2700,5,4,1,0,1,0,1,0,5.07,4.06,1.01,1.01,0,0,2.08
2003,"BARROW STREET, ANCHORAGE","EAST 3RD AVENUE, ANCHORAGE",6400,2,1,1,0,1,0,1,0,0.86,0.43,0.43,0.43,0,0,0.5
2003,"BARROW STREET, ANCHORAGE","EAST 4TH AVENUE, ANCHORAGE",7800,3,2,1,0,1,0,2,0,1.05,0.7,0.35,0.35,0,0,0.67
2003,"BAXTER ROAD, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",26200,8,6,2,1,1,0,3,0,0.83,0.63,0.2,0.1,0.1,0,0.47
2003,"BAXTER ROAD, ANCHORAGE","EAST TUDOR ROAD, ANCHORAGE (SOUTH SIDE)",31200,16,9,7,0,7,0,7,0,1.41,0.79,0.62,0.62,0,0,0.8
2003,"BEAVER PLACE, ANCHORAGE","DEBARR ROAD, ANCHORAGE",23800,13,10,2,0,2,1,3,1,1.51,1.16,0.23,0.23,0,0.12,0.89
2003,"BERING STREET, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",21500,5,3,2,0,2,0,2,0,0.64,0.38,0.26,0.26,0,0,0
2003,"BERING STREET, ANCHORAGE","WEST TUDOR ROAD, ANCHORAGE",30100,11,7,4,0,4,0,4,0,0.99,0.63,0.36,0.36,0,0,0.74
2003,"BIETINGER DRIVE, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",30500,21,13,8,0,8,0,13,0,1.89,1.17,0.72,0.72,0,0,1.18
2003,"BIRCHWOOD LOOP (SOUTH) ROAD, CHUGIAK","GLENN ER AT BIRCHWOOD LOOP (SOUTH), CHUGIAK",4900,4,4,0,0,0,0,0,0,2.24,2.24,0,0,0,0,0
2003,"BIRCHWOOD LOOP (SOUTH) ROAD, CHUGIAK","OLD GLENN HIGHWAY, CHUGIAK",3900,5,4,1,0,1,0,1,0,3.51,2.81,0.7,0.7,0,0,0
2003,"BIRCHWOOD STREET, ANCHORAGE","DEBARR ROAD, ANCHORAGE",30300,4,2,2,0,2,0,2,0,0.36,0.18,0.18,0.18,0,0,0.26
2003,"BLACKBERRY STREET, ANCHORAGE","WEST 88TH AVENUE, ANCHORAGE",5100,3,2,1,0,1,0,2,0,1.61,1.07,0.54,0.54,0,0,0.99
2003,"BLACKBERRY STREET, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",19000,4,3,1,0,1,0,1,0,0.57,0.43,0.14,0.14,0,0,0.39
2003,"BLUEBERRY ROAD, ANCHORAGE","WEST FIREWEED LANE, ANCHORAGE",14100,2,1,1,0,1,0,1,0,0.38,0.19,0.19,0.19,0,0,0.21
2003,"BONIFACE PARKWAY, ANCHORAGE","CARIBOU AVENUE, ANCHORAGE",21800,14,11,3,0,3,0,3,0,1.76,1.38,0.38,0.38,0,0,1.21
2003,"BONIFACE PARKWAY, ANCHORAGE","DEBARR ROAD, ANCHORAGE",48400,61,39,22,0,22,0,28,0,3.45,2.21,1.24,1.24,0,0,2.13
2003,"BONIFACE PARKWAY, ANCHORAGE","EAST 22ND AVENUE, ANCHORAGE",24100,4,3,1,0,1,0,1,0,0.45,0.34,0.11,0.11,0,0,0.4
2003,"BONIFACE PARKWAY, ANCHORAGE","EAST 24TH AVENUE, ANCHORAGE",23400,1,1,0,0,0,0,0,0,0.12,0.12,0,0,0,0,0.06
2003,"BONIFACE PARKWAY, ANCHORAGE","EAST 34TH AVENUE, ANCHORAGE",14500,7,4,3,0,3,0,3,0,1.33,0.76,0.57,0.57,0,0,0.65
2003,"BONIFACE PARKWAY, ANCHORAGE","EAST 4TH AVENUE, ANCHORAGE",21800,10,8,2,0,2,0,3,0,1.26,1.01,0.25,0.25,0,0,0.68
2003,"BONIFACE PARKWAY, ANCHORAGE","EAST 6TH AVENUE, ANCHORAGE",20800,8,4,4,0,4,0,7,0,1.05,0.52,0.53,0.53,0,0,0.72
2003,"BONIFACE PARKWAY, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",40600,34,23,11,1,10,0,16,0,2.29,1.55,0.74,0.67,0.07,0,1.37
2003,"BONIFACE PARKWAY, ANCHORAGE","EAST TUDOR ROAD, ANCHORAGE",37800,16,14,2,0,2,0,2,0,1.15,1.01,0.14,0.14,0,0,0.69
2003,"BONIFACE PARKWAY, ANCHORAGE","GLENN SR AT BONIFACE, ANCHORAGE",19800,12,9,3,0,3,0,4,0,1.67,1.25,0.42,0.42,0,0,0.95
2003,"BOUNDARY AVENUE, ANCHORAGE","IDAHO STREET, ANCHORAGE",2900,1,1,0,0,0,0,0,0,0.94,0.94,0,0,0,0,0.4
2003,"BOUNDARY AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE",34800,10,7,3,0,3,0,5,0,0.79,0.55,0.24,0.24,0,0,0.6
2003,"BOUNDARY AVENUE, ANCHORAGE","TURPIN STREET, ANCHORAGE",5300,5,2,3,0,3,0,3,0,2.58,1.03,1.55,1.55,0,0,1.18
2003,"BRAGAW STREET, ANCHORAGE","DEBARR ROAD, ANCHORAGE",46900,39,26,13,1,12,0,18,0,2.27,1.51,0.76,0.7,0.06,0,1.4
2003,"BRAGAW STREET, ANCHORAGE","EAST 16TH AVENUE, ANCHORAGE",17700,12,8,4,0,4,0,4,0,1.84,1.23,0.61,0.61,0,0,0
2003,"BRAGAW STREET, ANCHORAGE","EAST 20TH AVENUE, ANCHORAGE",28300,10,6,4,0,4,0,5,0,0.97,0.58,0.39,0.39,0,0,0.55
2003,"BRAGAW STREET, ANCHORAGE","EAST 4TH AVENUE, ANCHORAGE",20600,12,7,5,1,4,0,7,0,1.59,0.93,0.66,0.53,0.13,0,0
2003,"BRAGAW STREET, ANCHORAGE","EAST 6TH AVENUE, ANCHORAGE",18800,6,5,1,0,1,0,1,0,0.88,0.73,0.15,0.15,0,0,0
2003,"BRAGAW STREET, ANCHORAGE","EAST 8TH AVENUE, ANCHORAGE",20300,2,1,1,1,0,0,1,0,0.26,0.13,0.13,0,0.13,0,0
2003,"BRAGAW STREET, ANCHORAGE","EAST 9TH AVENUE, ANCHORAGE",15100,2,2,0,0,0,0,0,0,0.36,0.36,0,0,0,0,0
2003,"BRAGAW STREET, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",49100,37,33,4,1,3,0,6,0,2.07,1.84,0.23,0.17,0.06,0,1.4
2003,"BRAGAW STREET, ANCHORAGE","GLENN SR AT BRAGAW, ANCHORAGE",53000,49,31,17,1,16,1,23,1,2.52,1.6,0.87,0.82,0.05,0.05,2.69
2003,"BRAGAW STREET, ANCHORAGE","MOUNTAIN VIEW DRIVE, ANCHORAGE",21600,16,11,5,2,3,0,9,0,2.02,1.39,0.63,0.38,0.25,0,1.09
2003,"BRAGAW STREET, ANCHORAGE","PENLAND PARKWAY, ANCHORAGE",29500,24,17,7,1,6,0,10,0,2.23,1.58,0.65,0.56,0.09,0,1.27
2003,"BRAGAW STREET, ANCHORAGE","REKA DRIVE, ANCHORAGE",21700,8,5,3,2,1,0,4,0,1.03,0.64,0.39,0.13,0.26,0,0.55
2003,"BRAGAW STREET, ANCHORAGE","SAN JERONIMO DRIVE, ANCHORAGE",20800,8,7,1,0,1,0,1,0,1.05,0.92,0.13,0.13,0,0,0
2003,"BRAYTON DRIVE, ANCHORAGE","ABBOTT ROAD, ANCHORAGE",12000,14,10,4,0,4,0,6,0,3.19,2.28,0.91,0.91,0,0,2.57
2003,"BUNNELL STREET, ANCHORAGE","KENAI AVENUE, ANCHORAGE",1000,1,1,0,0,0,0,0,0,2.74,2.74,0,0,0,0,0.72
2003,"BUNNELL STREET, ANCHORAGE","TAKU DRIVE, ANCHORAGE",900,1,1,0,0,0,0,0,0,3.04,3.04,0,0,0,0,0.72
2003,"BUSINESS BOULEVARD, EAGLE RIVER","OLD GLENN HIGHWAY, EAGLE RIVER (SOUTH SIDE)",21300,17,13,4,0,4,0,5,0,2.2,1.68,0.52,0.52,0,0,1.16
2003,"C STREET, ANCHORAGE","O'MALLEY EB (WEST SIDE), ANCHORAGE",15400,8,3,5,2,3,0,6,0,1.44,0.54,0.9,0.54,0.36,0,0.77
2003,"C STREET, ANCHORAGE","O'MALLEY WB (EAST SIDE), ANCHORAGE",15500,6,5,1,0,1,0,2,0,1.06,0.88,0.18,0.18,0,0,0.58
2003,"C STREET, ANCHORAGE","RASPBERRY ROAD, ANCHORAGE",18800,5,2,3,0,3,0,5,0,0.74,0.3,0.44,0.44,0,0,0.38
2003,"C STREET, ANCHORAGE","WEST 10TH AVENUE, ANCHORAGE",16200,5,4,1,0,1,0,2,0,0.85,0.68,0.17,0.17,0,0,0.68
2003,"C STREET, ANCHORAGE","WEST 15TH AVENUE, ANCHORAGE",29100,13,10,3,1,2,0,4,0,1.21,0.94,0.27,0.18,0.09,0,0.69
2003,"C STREET, ANCHORAGE","WEST 16TH AVENUE, ANCHORAGE",19800,5,3,2,0,2,0,3,0,0.7,0.42,0.28,0.28,0,0,0
2003,"C STREET, ANCHORAGE","WEST 31ST AVENUE, ANCHORAGE",19800,4,3,1,0,1,0,2,0,0.56,0.42,0.14,0.14,0,0,0
2003,"C STREET, ANCHORAGE","WEST 32ND AVENUE, ANCHORAGE",21700,7,6,1,0,1,0,2,0,0.89,0.76,0.13,0.13,0,0,0.6
2003,"C STREET, ANCHORAGE","WEST 34TH AVENUE, ANCHORAGE",21000,3,2,1,0,1,0,1,0,0.39,0.26,0.13,0.13,0,0,0
2003,"C STREET, ANCHORAGE","WEST 36TH AVENUE, ANCHORAGE",33600,22,12,10,0,10,0,15,0,1.8,0.98,0.82,0.82,0,0,1.04
2003,"C STREET, ANCHORAGE","WEST 3RD AVENUE, ANCHORAGE",18500,19,14,5,1,4,0,7,0,2.81,2.07,0.74,0.59,0.15,0,1.59
2003,"C STREET, ANCHORAGE","WEST 40TH AVENUE, ANCHORAGE (WEST SIDE)",33900,4,2,2,0,2,0,3,0,0.32,0.16,0.16,0.16,0,0,0.19
2003,"C STREET, ANCHORAGE","WEST 4TH AVENUE, ANCHORAGE",18700,11,6,5,2,3,0,5,0,1.61,0.88,0.73,0.44,0.29,0,0.91
2003,"C STREET, ANCHORAGE","WEST 5TH AVENUE, ANCHORAGE",30700,23,14,9,1,8,0,12,0,2.05,1.25,0.8,0.71,0.09,0,1.11
2003,"C STREET, ANCHORAGE","WEST 64TH AVENUE, ANCHORAGE",18400,7,6,1,0,1,0,2,0,1.04,0.89,0.15,0.15,0,0,0.54
2003,"C STREET, ANCHORAGE","WEST 6TH AVENUE, ANCHORAGE",26800,23,10,13,1,12,0,19,0,2.35,1.02,1.33,1.23,0.1,0,1.24
2003,"C STREET, ANCHORAGE","WEST 76TH AVENUE, ANCHORAGE",16900,4,3,1,0,1,0,2,0,0.65,0.49,0.16,0.16,0,0,0.33
2003,"C STREET, ANCHORAGE","WEST 7TH AVENUE, ANCHORAGE",17000,8,5,3,0,3,0,3,0,1.28,0.8,0.48,0.48,0,0,1.05
2003,"C STREET, ANCHORAGE","WEST 8TH AVENUE, ANCHORAGE",15100,4,3,1,0,1,0,2,0,0.72,0.54,0.18,0.18,0,0,0.57
2003,"C STREET, ANCHORAGE","WEST 9TH AVENUE, ANCHORAGE",23900,8,3,5,1,4,0,6,0,0.91,0.34,0.57,0.46,0.11,0,0.55
2003,"C STREET, ANCHORAGE","WEST BENSON BOULEVARD, ANCHORAGE",43200,32,25,7,0,7,0,10,0,2.04,1.59,0.45,0.45,0,0,1.17
2003,"C STREET, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",44300,21,11,10,2,8,0,13,0,1.3,0.68,0.62,0.5,0.12,0,0.79
2003,"C STREET, ANCHORAGE","WEST FIREWEED LANE, ANCHORAGE",32100,18,10,8,1,7,0,10,0,1.55,0.86,0.69,0.6,0.09,0,0.97
2003,"C STREET, ANCHORAGE","WEST INTERNATIONAL AIRPORT ROAD, ANCHORAGE",39100,17,8,9,1,8,0,12,0,1.19,0.56,0.63,0.56,0.07,0,0.71
2003,"C STREET, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",43500,29,20,9,0,9,0,9,0,1.82,1.25,0.57,0.57,0,0,1.05
2003,"C STREET, ANCHORAGE","WEST POTTER DRIVE, ANCHORAGE",25000,6,4,2,1,1,0,2,0,0.66,0.44,0.22,0.11,0.11,0,0.36
2003,"C STREET, ANCHORAGE","WEST TUDOR ROAD, ANCHORAGE",59500,28,17,11,2,9,0,15,0,1.29,0.78,0.51,0.42,0.09,0,0.82
2003,"CAMBRIDGE WAY, ANCHORAGE","WEST TUDOR ROAD, ANCHORAGE",26600,14,6,8,1,7,0,12,0,1.44,0.62,0.82,0.72,0.1,0,1.04
2003,"CARRS MULDOON ACCESS ROAD, ANCHORAGE","MULDOON ROAD, ANCHORAGE",35900,5,3,2,1,1,0,2,0,0.39,0.23,0.16,0.08,0.08,0,0.22
2003,"CENTERPOINT DRIVE, ANCHORAGE","WEST 36TH AVENUE, ANCHORAGE",17900,4,3,1,1,0,0,1,0,0.61,0.46,0.15,0,0.15,0,0.4
2003,"CHECKMATE DRIVE, ANCHORAGE","EAST 43RD AVENUE, ANCHORAGE",3300,1,1,0,0,0,0,0,0,0.83,0.83,0,0,0,0,0.37
2003,"CHUGACH WAY, ANCHORAGE","SPENARD ROAD, ANCHORAGE",17600,5,2,3,0,3,0,4,0,0.79,0.32,0.47,0.47,0,0,0.65
2003,"COLLIE HILL WAY, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",23500,2,1,1,0,1,0,1,0,0.24,0.12,0.12,0.12,0,0,0.21
2003,"COLLINS WAY, ANCHORAGE","JEWEL LAKE ROAD, ANCHORAGE",14800,1,0,1,0,1,0,1,0,0.19,0,0.19,0.19,0,0,0.15
2003,"COLLINS WAY, ANCHORAGE","WEST 64TH AVENUE, ANCHORAGE",2100,1,1,0,0,0,0,0,0,1.3,1.3,0,0,0,0,0.47
2003,"COLUMBINE STREET, ANCHORAGE","DEBARR ROAD, ANCHORAGE",13900,5,4,1,0,1,0,2,0,0.99,0.79,0.2,0.2,0,0,0.61
2003,"COMMERCIAL DRIVE, ANCHORAGE","MOUNTAIN VIEW DRIVE, ANCHORAGE",18500,10,7,3,1,2,0,3,0,1.49,1.04,0.45,0.3,0.15,0,0.77
2003,"COMMERCIAL DRIVE, ANCHORAGE","VIKING DRIVE, ANCHORAGE",13500,2,1,1,0,1,0,1,0,0.4,0.2,0.2,0.2,0,0,0.31
2003,"COMMODORE DRIVE, ANCHORAGE","O'MALLEY ROAD, ANCHORAGE",18900,8,7,1,0,1,0,1,0,1.15,1.01,0.14,0.14,0,0,0
2003,"CONCRETE STREET, ANCHORAGE","EAST 3RD AVENUE, ANCHORAGE",14400,3,2,1,0,1,0,1,0,0.57,0.38,0.19,0.19,0,0,0.45
2003,"CONCRETE STREET, ANCHORAGE","EAST 5TH AVENUE, ANCHORAGE",47700,13,10,3,1,2,0,4,0,0.75,0.57,0.18,0.12,0.06,0,0.46
2003,"CORDOVA STREET, ANCHORAGE","EAST 13TH AVENUE, ANCHORAGE",4200,3,1,2,0,2,0,3,0,1.95,0.65,1.3,1.3,0,0,0.82
2003,"CORDOVA STREET, ANCHORAGE","EAST 15TH AVENUE, ANCHORAGE",16100,7,4,3,0,3,0,3,0,1.19,0.68,0.51,0.51,0,0,0.6
2003,"CORDOVA STREET, ANCHORAGE","EAST 5TH AVENUE, ANCHORAGE",19500,6,4,2,0,2,0,3,0,0.84,0.56,0.28,0.28,0,0,0.48
2003,"CORDOVA STREET, ANCHORAGE","EAST 6TH AVENUE, ANCHORAGE",18700,4,3,1,0,1,0,1,0,0.59,0.44,0.15,0.15,0,0,0.33
2003,"CORDOVA STREET, ANCHORAGE","EAST 9TH AVENUE, ANCHORAGE",12600,4,3,1,0,1,0,1,0,0.87,0.65,0.22,0.22,0,0,0.41
